,index,ID,Position_x,FullName_x,Link,FirstName,LastName,PrimaryNumber,BirthDate,BirthCity,BirthProvState,BirthCountry,Nationality,Height,Weight,Active,Rookie,RosterStatus,TOI20052006,A20052006,G20052006,P20052006,PIM20052006,Shots20052006,Games20052006,Hits20052006,PPG20052006,PPP20052006,PPTOI20052006,EVTOI20052006,PIM220052006,FaceOffPCT20052006,ShtPercent20052006,GWG20052006,OTG20052006,SHG20052006,SHP20052006,SHTOI20052006,Blocks20052006,PlusMinus20052006,Pts20052006,Shifts20052006,TOIperGame20052006,EVTOIperGame20052006,SHTOIperGame20052006,PPTOIperGame20052006,Position_y,FullName_y,TOI20062007,A20062007,G20062007,P20062007,PIM20062007,Shots20062007,Games20062007,Hits20062007,PPG20062007,PPP20062007,PPTOI20062007,EVTOI20062007,PIM220062007,FaceOffPCT20062007,ShtPercent20062007,GWG20062007,OTG20062007,SHG20062007,SHP20062007,SHTOI20062007,Blocks20062007,PlusMinus20062007,Pts20062007,Shifts20062007,TOIperGame20062007,EVTOIperGame20062007,SHTOIperGame20062007,PPTOIperGame20062007,TOI20072008,A20072008,G20072008,P20072008,PIM20072008,Shots20072008,Games20072008,Hits20072008,PPG20072008,PPP20072008,PPTOI20072008,EVTOI20072008,PIM220072008,FaceOffPCT20072008,ShtPercent20072008,GWG20072008,OTG20072008,SHG20072008,SHP20072008,SHTOI20072008,Blocks20072008,PlusMinus20072008,Pts20072008,Shifts20072008,TOIperGame20072008,EVTOIperGame20072008,SHTOIperGame20072008,PPTOIperGame20072008,TOI20082009,A20082009,G20082009,P20082009,PIM20082009,Shots20082009,Games20082009,Hits20082009,PPG20082009,PPP20082009,PPTOI20082009,EVTOI20082009,PIM220082009,FaceOffPCT20082009,ShtPercent20082009,GWG20082009,OTG20082009,SHG20082009,SHP20082009,SHTOI20082009,Blocks20082009,PlusMinus20082009,Pts20082009,Shifts20082009,TOIperGame20082009,EVTOIperGame20082009,SHTOIperGame20082009,PPTOIperGame20082009,TOI20092010,A20092010,G20092010,P20092010,PIM20092010,Shots20092010,Games20092010,Hits20092010,PPG20092010,PPP20092010,PPTOI20092010,EVTOI20092010,PIM220092010,FaceOffPCT20092010,ShtPercent20092010,GWG20092010,OTG20092010,SHG20092010,SHP20092010,SHTOI20092010,Blocks20092010,PlusMinus20092010,Pts20092010,Shifts20092010,TOIperGame20092010,EVTOIperGame20092010,SHTOIperGame20092010,PPTOIperGame20092010,TOI20102011,A20102011,G20102011,P20102011,PIM20102011,Shots20102011,Games20102011,Hits20102011,PPG20102011,PPP20102011,PPTOI20102011,EVTOI20102011,PIM220102011,FaceOffPCT20102011,ShtPercent20102011,GWG20102011,OTG20102011,SHG20102011,SHP20102011,SHTOI20102011,Blocks20102011,PlusMinus20102011,Pts20102011,Shifts20102011,TOIperGame20102011,EVTOIperGame20102011,SHTOIperGame20102011,PPTOIperGame20102011,TOI20112012,A20112012,G20112012,P20112012,PIM20112012,Shots20112012,Games20112012,Hits20112012,PPG20112012,PPP20112012,PPTOI20112012,EVTOI20112012,PIM220112012,FaceOffPCT20112012,ShtPercent20112012,GWG20112012,OTG20112012,SHG20112012,SHP20112012,SHTOI20112012,Blocks20112012,PlusMinus20112012,Pts20112012,Shifts20112012,TOIperGame20112012,EVTOIperGame20112012,SHTOIperGame20112012,PPTOIperGame20112012,TOI20122013,A20122013,G20122013,P20122013,PIM20122013,Shots20122013,Games20122013,Hits20122013,PPG20122013,PPP20122013,PPTOI20122013,EVTOI20122013,PIM220122013,FaceOffPCT20122013,ShtPercent20122013,GWG20122013,OTG20122013,SHG20122013,SHP20122013,SHTOI20122013,Blocks20122013,PlusMinus20122013,Pts20122013,Shifts20122013,TOIperGame20122013,EVTOIperGame20122013,SHTOIperGame20122013,PPTOIperGame20122013,TOI20132014,A20132014,G20132014,P20132014,PIM20132014,Shots20132014,Games20132014,Hits20132014,PPG20132014,PPP20132014,PPTOI20132014,EVTOI20132014,PIM220132014,FaceOffPCT20132014,ShtPercent20132014,GWG20132014,OTG20132014,SHG20132014,SHP20132014,SHTOI20132014,Blocks20132014,PlusMinus20132014,Pts20132014,Shifts20132014,TOIperGame20132014,EVTOIperGame20132014,SHTOIperGame20132014,PPTOIperGame20132014,TOI20142015,A20142015,G20142015,P20142015,PIM20142015,Shots20142015,Games20142015,Hits20142015,PPG20142015,PPP20142015,PPTOI20142015,EVTOI20142015,PIM220142015,FaceOffPCT20142015,ShtPercent20142015,GWG20142015,OTG20142015,SHG20142015,SHP20142015,SHTOI20142015,Blocks20142015,PlusMinus20142015,Pts20142015,Shifts20142015,TOIperGame20142015,EVTOIperGame20142015,SHTOIperGame20142015,PPTOIperGame20142015,TOI20152016,A20152016,G20152016,P20152016,PIM20152016,Shots20152016,Games20152016,Hits20152016,PPG20152016,PPP20152016,PPTOI20152016,EVTOI20152016,PIM220152016,FaceOffPCT20152016,ShtPercent20152016,GWG20152016,OTG20152016,SHG20152016,SHP20152016,SHTOI20152016,Blocks20152016,PlusMinus20152016,Pts20152016,Shifts20152016,TOIperGame20152016,EVTOIperGame20152016,SHTOIperGame20152016,PPTOIperGame20152016,TOI20162017,A20162017,G20162017,P20162017,PIM20162017,Shots20162017,Games20162017,Hits20162017,PPG20162017,PPP20162017,PPTOI20162017,EVTOI20162017,PIM220162017,FaceOffPCT20162017,ShtPercent20162017,GWG20162017,OTG20162017,SHG20162017,SHP20162017,SHTOI20162017,Blocks20162017,PlusMinus20162017,Pts20162017,Shifts20162017,TOIperGame20162017,EVTOIperGame20162017,SHTOIperGame20162017,PPTOIperGame20162017,TOI20172018,A20172018,G20172018,P20172018,PIM20172018,Shots20172018,Games20172018,Hits20172018,PPG20172018,PPP20172018,PPTOI20172018,EVTOI20172018,PIM220172018,FaceOffPCT20172018,ShtPercent20172018,GWG20172018,OTG20172018,SHG20172018,SHP20172018,SHTOI20172018,Blocks20172018,PlusMinus20172018,Pts20172018,Shifts20172018,TOIperGame20172018,EVTOIperGame20172018,SHTOIperGame20172018,PPTOIperGame20172018,TOI20182019,A20182019,G20182019,P20182019,PIM20182019,Shots20182019,Games20182019,Hits20182019,PPG20182019,PPP20182019,PPTOI20182019,EVTOI20182019,PIM220182019,FaceOffPCT20182019,ShtPercent20182019,GWG20182019,OTG20182019,SHG20182019,SHP20182019,SHTOI20182019,Blocks20182019,PlusMinus20182019,Pts20182019,Shifts20182019,TOIperGame20182019,EVTOIperGame20182019,SHTOIperGame20182019,PPTOIperGame20182019,TOI20192020,A20192020,G20192020,P20192020,PIM20192020,Shots20192020,Games20192020,Hits20192020,PPG20192020,PPP20192020,PPTOI20192020,EVTOI20192020,PIM220192020,FaceOffPCT20192020,ShtPercent20192020,GWG20192020,OTG20192020,SHG20192020,SHP20192020,SHTOI20192020,Blocks20192020,PlusMinus20192020,Pts20192020,Shifts20192020,TOIperGame20192020,EVTOIperGame20192020,SHTOIperGame20192020,PPTOIperGame20192020
1596,1767,8474772,D,Stu Bickel,/api/v1/people/8474772,Stu,Bickel,4,1986-10-02,Chanhassen,MN,USA,USA,"6' 4""",207,False,False,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532:25,9.0,0.0,9.0,108.0,22.0,51.0,68.0,0.0,0.0,00:23,516:55,108.0,100.0,0.0,0.0,0.0,0.0,1.0,15:07,52.0,2.0,9.0,688.0,10:26,10:08,00:17,00:00,88:16,0.0,0.0,0.0,49.0,2.0,16.0,13.0,0.0,0.0,00:15,88:01,49.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00,6.0,-2.0,0.0,119.0,05:31,05:30,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48:57,1.0,0.0,1.0,46.0,3.0,9.0,10.0,0.0,0.0,00:00,48:57,46.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00,9.0,1.0,1.0,80.0,05:26,05:26,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597,1768,8475148,D,Tim Erixon,/api/v1/people/8475148,Tim,Erixon,44,1991-02-24,Port Chester,NY,USA,SWE,"6' 2""",200,False,False,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233:57,2.0,0.0,2.0,8.0,9.0,18.0,15.0,0.0,0.0,12:31,216:28,8.0,0.0,0.0,0.0,0.0,0.0,0.0,04:58,15.0,-2.0,2.0,310.0,12:59,12:01,00:16,00:41,486:35,5.0,0.0,5.0,14.0,21.0,31.0,20.0,0.0,2.0,29:30,451:52,14.0,0.0,0.0,0.0,0.0,0.0,0.0,05:13,35.0,4.0,5.0,608.0,15:41,14:34,00:10,00:57,28:41,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,01:02,26:52,2.0,0.0,0.0,0.0,0.0,0.0,0.0,00:47,1.0,2.0,0.0,37.0,14:20,13:26,00:23,00:31,639:08,5.0,2.0,7.0,14.0,36.0,42.0,34.0,1.0,5.0,84:54,526:27,14.0,0.0,5.56,0.0,0.0,0.0,0.0,27:47,32.0,-7.0,7.0,811.0,15:13,12:32,00:39,02:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598,1769,8475184,L,Chris Kreider,/api/v1/people/8475184,Chris,Kreider,20,1991-04-30,Boxford,MA,USA,USA,"6' 3""",217,True,False,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232:34,1.0,2.0,3.0,6.0,19.0,23.0,36.0,0.0,0.0,15:59,216:35,6.0,0.0,10.53,0.0,0.0,0.0,0.0,00:00,6.0,-1.0,3.0,311.0,10:06,09:25,00:00,00:41,1038:06,20.0,17.0,37.0,72.0,136.0,66.0,146.0,6.0,12.0,143:48,892:36,72.0,42.1,12.5,0.0,0.0,0.0,0.0,01:42,18.0,14.0,37.0,1424.0,15:43,13:31,00:01,02:10,1256:55,25.0,21.0,46.0,88.0,180.0,80.0,162.0,7.0,8.0,150:28,1106:23,88.0,42.85,11.67,5.0,0.0,0.0,0.0,00:04,17.0,24.0,46.0,1749.0,15:42,13:49,00:00,01:52,1260:36,22.0,21.0,43.0,58.0,158.0,79.0,177.0,5.0,8.0,189:10,1070:56,58.0,83.33,13.29,3.0,0.0,0.0,0.0,00:30,33.0,10.0,43.0,1677.0,15:57,13:33,00:00,02:23,1275:22,25.0,28.0,53.0,58.0,186.0,75.0,132.0,6.0,13.0,194:45,1078:40,58.0,55.55,15.05,4.0,1.0,0.0,0.0,01:57,30.0,6.0,53.0,1685.0,17:00,14:22,00:01,02:35,905:52,21.0,16.0,37.0,44.0,137.0,58.0,103.0,7.0,12.0,149:49,754:39,44.0,41.66,11.68,0.0,0.0,0.0,0.0,01:24,24.0,-2.0,37.0,1261.0,15:37,13:00,00:01,02:34,1375:04,24.0,28.0,52.0,57.0,201.0,79.0,159.0,7.0,12.0,205:57,1164:13,57.0,37.5,13.93,2.0,0.0,0.0,0.0,04:54,49.0,4.0,52.0,1783.0,17:24,14:44,00:03,02:36,1086:44,21.0,24.0,45.0,58.0,156.0,63.0,116.0,9.0,13.0,218:33,866:17,58.0,43.08,15.4,5.0,0.0,0.0,0.0,01:54,42.0,13.0,45.0,1334.0,17:14,13:45,00:01,03:28
1599,1770,8474163,D,Kevin Marshall,/api/v1/people/8474163,Kevin,Marshall,60,1989-03-10,Boucherville,QC,CAN,CAN,"6' 1""",191,False,False,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87:36,0.0,0.0,0.0,8.0,6.0,10.0,8.0,0.0,0.0,00:00,86:43,8.0,0.0,0.0,0.0,0.0,0.0,0.0,00:53,4.0,-1.0,0.0,138.0,08:45,08:40,00:05,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,1771,8474631,D,Marc-Andre Bourdon,/api/v1/people/8474631,Marc-Andre,Bourdon,43,1989-09-17,St-Hyacinthe,QC,CAN,CAN,"6' 0""",206,False,False,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728:36,3.0,4.0,7.0,52.0,45.0,45.0,73.0,0.0,0.0,14:25,691:51,52.0,0.0,8.89,2.0,0.0,0.0,0.0,22:20,77.0,4.0,7.0,974.0,16:11,15:22,00:29,00:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601,1772,8475430,D,Brandon Manning,/api/v1/people/8475430,Brandon,Manning,26,1990-06-04,Prince George,BC,CAN,CAN,"6' 1""",205,False,False,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54:54,0.0,0.0,0.0,0.0,6.0,4.0,6.0,0.0,0.0,00:00,54:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:04,2.0,1.0,0.0,75.0,13:43,13:42,00:01,00:00,88:49,2.0,0.0,2.0,0.0,5.0,6.0,15.0,0.0,0.0,00:00,88:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:24,4.0,4.0,2.0,126.0,14:48,14:44,00:04,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188:47,3.0,0.0,3.0,7.0,10.0,11.0,19.0,0.0,0.0,02:38,157:52,7.0,0.0,0.0,0.0,0.0,0.0,0.0,28:17,13.0,3.0,3.0,268.0,17:09,14:21,02:34,00:14,925:33,6.0,1.0,7.0,66.0,67.0,56.0,94.0,0.0,0.0,18:09,843:05,66.0,0.0,1.49,1.0,0.0,0.0,0.0,64:19,57.0,2.0,7.0,1300.0,16:31,15:03,01:08,00:19,1173:39,9.0,3.0,12.0,83.0,84.0,65.0,121.0,0.0,0.0,10:38,1057:00,83.0,0.0,3.57,1.0,0.0,1.0,1.0,106:01,79.0,-12.0,12.0,1657.0,18:03,16:15,01:37,00:09,1166:53,12.0,7.0,19.0,56.0,111.0,65.0,113.0,0.0,1.0,18:15,1066:35,56.0,0.0,6.31,2.0,0.0,0.0,0.0,82:03,76.0,0.0,19.0,1519.0,17:57,16:24,01:15,00:16,578:48,2.0,2.0,4.0,25.0,33.0,39.0,63.0,0.0,0.0,01:55,507:30,25.0,0.0,6.06,0.0,0.0,0.0,0.0,69:23,40.0,-15.0,4.0,858.0,14:50,13:00,01:46,00:02,99:25,0.0,1.0,1.0,17.0,8.0,9.0,10.0,0.0,0.0,00:00,99:25,17.0,0.0,12.5,0.0,0.0,0.0,0.0,00:00,6.0,-1.0,1.0,140.0,11:02,11:02,00:00,00:00
1602,1773,8476158,L,Harry Zolnierczyk,/api/v1/people/8476158,Harry,Zolnierczyk,26,1987-09-01,Toronto,ON,CAN,CAN,"5' 11""",180,False,False,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285:04,3.0,3.0,6.0,35.0,49.0,37.0,67.0,0.0,0.0,04:39,270:53,35.0,42.85,6.12,0.0,0.0,0.0,0.0,09:32,14.0,-11.0,6.0,418.0,07:42,07:19,00:15,00:07,51:35,1.0,0.0,1.0,36.0,4.0,7.0,7.0,0.0,0.0,00:21,51:14,36.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00,3.0,0.0,1.0,75.0,07:22,07:19,00:00,00:03,131:40,0.0,2.0,2.0,12.0,12.0,13.0,14.0,0.0,0.0,00:00,131:40,12.0,100.0,16.67,0.0,0.0,0.0,0.0,00:00,5.0,0.0,2.0,182.0,10:07,10:07,00:00,00:00,22:15,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,00:00,20:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01:29,1.0,-1.0,0.0,31.0,11:07,10:23,00:44,00:00,08:48,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,00:00,08:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00,0.0,-1.0,0.0,14.0,08:48,08:48,00:00,00:00,212:56,2.0,2.0,4.0,10.0,19.0,24.0,25.0,0.0,0.0,00:13,211:38,10.0,42.1,10.53,0.0,0.0,0.0,0.0,01:05,11.0,-2.0,4.0,309.0,08:52,08:49,00:02,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603,1774,8476177,R,Matt Read,/api/v1/people/8476177,Matt,Read,10,1986-06-14,Ilderton,ON,CAN,CAN,"5' 10""",188,False,False,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347:49,23.0,24.0,47.0,12.0,155.0,79.0,82.0,4.0,11.0,190:58,952:03,12.0,41.04,15.48,6.0,0.0,2.0,3.0,204:48,58.0,13.0,47.0,1697.0,17:03,12:03,02:35,02:25,756:44,13.0,11.0,24.0,2.0,72.0,42.0,49.0,1.0,3.0,77:36,592:16,2.0,29.16,15.28,2.0,0.0,0.0,0.0,86:52,32.0,1.0,24.0,922.0,18:01,14:06,02:04,01:50,1409:52,18.0,22.0,40.0,16.0,151.0,75.0,72.0,0.0,2.0,119:48,1059:49,16.0,42.85,14.57,3.0,0.0,4.0,4.0,230:15,54.0,-4.0,40.0,1840.0,18:47,14:07,03:04,01:35,1405:19,22.0,8.0,30.0,14.0,142.0,80.0,108.0,2.0,5.0,128:55,1115:43,14.0,52.38,5.63,2.0,0.0,0.0,1.0,160:41,55.0,-4.0,30.0,1873.0,17:33,13:56,02:00,01:36,1205:00,15.0,11.0,26.0,27.0,127.0,79.0,81.0,2.0,7.0,104:02,968:41,27.0,48.0,8.66,2.0,1.0,0.0,0.0,132:17,60.0,-5.0,26.0,1663.0,15:15,12:15,01:40,01:19,869:06,9.0,10.0,19.0,8.0,92.0,63.0,95.0,2.0,2.0,41:14,771:35,8.0,33.33,10.87,2.0,0.0,1.0,1.0,56:17,32.0,3.0,19.0,1219.0,13:47,12:14,00:53,00:39,207:08,0.0,1.0,1.0,2.0,16.0,19.0,21.0,0.0,0.0,00:53,184:15,2.0,33.33,6.25,0.0,0.0,0.0,0.0,22:00,11.0,-2.0,1.0,289.0,10:54,09:41,01:09,00:02,141:03,0.0,1.0,1.0,2.0,13.0,12.0,11.0,0.0,0.0,01:58,131:45,2.0,33.33,7.69,0.0,0.0,0.0,0.0,07:20,8.0,-2.0,1.0,191.0,11:45,10:58,00:36,00:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1604,1775,8476461,C,Sean Couturier,/api/v1/people/8476461,Sean,Couturier,14,1992-12-07,Phoenix,AZ,USA,CAN,"6' 3""",211,True,False,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088:43,14.0,13.0,27.0,14.0,116.0,77.0,82.0,0.0,1.0,34:32,846:30,14.0,47.01,11.21,4.0,0.0,2.0,2.0,207:41,33.0,18.0,27.0,1458.0,14:08,10:59,02:41,00:26,730:54,11.0,4.0,15.0,10.0,75.0,46.0,31.0,0.0,4.0,68:47,546:09,10.0,43.94,5.33,0.0,0.0,0.0,0.0,115:58,27.0,-8.0,15.0,937.0,15:53,11:52,02:31,01:29,1565:07,26.0,13.0,39.0,45.0,165.0,82.0,64.0,0.0,3.0,104:44,1179:01,45.0,47.74,7.88,2.0,0.0,1.0,5.0,281:22,40.0,1.0,39.0,2063.0,19:05,14:22,03:25,01:16,1507:50,22.0,15.0,37.0,28.0,148.0,82.0,72.0,1.0,6.0,128:42,1188:59,28.0,48.34,10.14,0.0,0.0,1.0,2.0,190:09,35.0,4.0,37.0,2019.0,18:23,14:29,02:19,01:34,1171:51,28.0,11.0,39.0,30.0,119.0,63.0,31.0,2.0,7.0,121:13,934:26,30.0,48.59,9.24,1.0,0.0,0.0,1.0,116:12,30.0,8.0,39.0,1608.0,18:36,14:49,01:50,01:55,1217:25,20.0,14.0,34.0,33.0,120.0,66.0,41.0,0.0,2.0,120:07,975:59,33.0,55.06,11.67,2.0,0.0,0.0,1.0,121:19,35.0,12.0,34.0,1635.0,18:26,14:47,01:50,01:49,1770:31,45.0,31.0,76.0,31.0,227.0,82.0,74.0,7.0,14.0,264:32,1350:46,31.0,52.84,13.66,6.0,2.0,0.0,0.0,155:13,44.0,34.0,76.0,2176.0,21:35,16:28,01:53,03:13,1770:10,43.0,33.0,76.0,34.0,223.0,80.0,40.0,8.0,17.0,248:36,1336:43,34.0,57.06,14.8,5.0,1.0,1.0,1.0,184:51,60.0,2.0,76.0,2143.0,22:07,16:42,02:18,03:06,1368:23,37.0,22.0,59.0,30.0,185.0,69.0,60.0,4.0,13.0,190:31,1037:23,30.0,59.62,11.9,4.0,1.0,0.0,0.0,140:29,26.0,21.0,59.0,1792.0,19:49,15:02,02:02,02:45
1605,1776,8473539,D,Carl Sneep,/api/v1/people/8473539,Carl,Sneep,44,1987-11-05,St. Louis Park,MN,USA,USA,"6' 4""",210,False,False,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16:19,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,00:00,16:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:12,1.0,1.0,1.0,20.0,16:19,16:07,00:12,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
